station_id,station_name,metric,hour,sample_time,value
41,01E390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
41,01E390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
41,01E390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
41,01E390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
41,01E390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
41,01E390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
41,01E390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
41,01E390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
41,01E390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
41,01E390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
41,01E390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
42,01E400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
43,01F350,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
44,01F680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
45,01G090,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
46,01G240,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
47,01H110,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
48,01H210,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
49,01H310,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
50,01H390,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
51,01H400,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
52,01H590,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
53,01H630,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
54,01H680,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:50:00+08:00,
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:00:00+08:00,
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:10:00+08:00,
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:20:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:30:00+08:00,
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
55,01H720,rainfall,2025-08-17T13:00:00+08:00,2025-08-17T13:40:00+08:00,0.0
